timestamp,deal_id,title,price,original_price,discount_percentage,category,source_url,affiliate_url,platform
2026-04-10T21:15:24.748971,g=crawl0f-21,Apple AirPods Pro,"24,900.",24900,0,general,Amazon,https://www.amazon.in/Apple-AirPods-Pro-2nd-Generation/dp/B0BDKD8DVD?tag=anany-21,200 OK
2026-01-12T13:17:52.782005,mock_historic_76,Historic Deal 77 - Watch,₹14999,₹20909,32.0,Fashion,https://example.com/deal/76,https://example.com/deal/76,Flipkart
2026-01-27T13:17:52.782005,mock_historic_77,Historic Deal 78 - Phone,₹1022,₹20388,40.0,Fashion,https://example.com/deal/77,https://example.com/deal/77,Couponami
2026-04-01T13:17:52.782005,mock_historic_78,Historic Deal 79 - Headphones,₹8942,₹27080,54.0,Home,https://example.com/deal/78,https://example.com/deal/78,Couponami
2026-04-07T13:17:52.782005,mock_historic_79,Historic Deal 80 - Watch,₹15384,₹21575,64.0,Home,https://example.com/deal/79,https://example.com/deal/79,Telegram
2026-03-19T13:17:52.782005,mock_historic_80,Historic Deal 81 - Laptop,₹5445,₹38441,32.0,Fashion,https://example.com/deal/80,https://example.com/deal/80,Amazon
2026-03-05T13:17:52.782005,mock_historic_81,Historic Deal 82 - Phone,₹7834,₹22891,34.0,Historic,https://example.com/deal/81,https://example.com/deal/81,Amazon
2026-01-19T13:17:52.782005,mock_historic_82,Historic Deal 83 - Phone,₹17181,₹49826,35.0,Historic,https://example.com/deal/82,https://example.com/deal/82,Amazon
2026-03-13T13:17:52.782005,mock_historic_83,Historic Deal 84 - Laptop,₹12414,₹24216,21.0,Fashion,https://example.com/deal/83,https://example.com/deal/83,Couponami
2026-01-17T13:17:52.782005,mock_historic_84,Historic Deal 85 - Laptop,₹15807,₹31895,63.0,Fashion,https://example.com/deal/84,https://example.com/deal/84,Amazon
2026-02-04T13:17:52.782005,mock_historic_85,Historic Deal 86 - Phone,₹18864,₹25362,53.0,Home,https://example.com/deal/85,https://example.com/deal/85,Amazon
2026-03-25T13:17:52.782005,mock_historic_86,Historic Deal 87 - Headphones,₹6402,₹37711,35.0,Historic,https://example.com/deal/86,https://example.com/deal/86,Couponami
2026-03-08T13:17:52.782005,mock_historic_87,Historic Deal 88 - Phone,₹5890,₹38103,31.0,Home,https://example.com/deal/87,https://example.com/deal/87,Couponami
2026-01-21T13:17:52.782005,mock_historic_88,Historic Deal 89 - Laptop,₹14613,₹44583,69.0,Historic,https://example.com/deal/88,https://example.com/deal/88,Flipkart
2026-02-18T13:17:52.782005,mock_historic_89,Historic Deal 90 - Headphones,₹17087,₹20152,47.0,Fashion,https://example.com/deal/89,https://example.com/deal/89,Telegram
2026-02-19T13:17:52.782005,mock_historic_90,Historic Deal 91 - Phone,₹2993,₹41189,53.0,Historic,https://example.com/deal/90,https://example.com/deal/90,Amazon
2026-02-28T13:17:52.782005,mock_historic_91,Historic Deal 92 - Watch,₹14449,₹48693,32.0,Fashion,https://example.com/deal/91,https://example.com/deal/91,Amazon
2026-02-28T13:17:52.782005,mock_historic_92,Historic Deal 93 - Headphones,₹13451,₹31815,35.0,Fashion,https://example.com/deal/92,https://example.com/deal/92,Amazon
2026-03-26T13:17:52.782005,mock_historic_93,Historic Deal 94 - Phone,₹15762,₹48504,68.0,Home,https://example.com/deal/93,https://example.com/deal/93,Telegram
2026-03-24T13:17:52.782005,mock_historic_94,Historic Deal 95 - Headphones,₹17671,₹22317,31.0,Fashion,https://example.com/deal/94,https://example.com/deal/94,Amazon
2026-03-27T13:17:52.782005,mock_historic_95,Historic Deal 96 - Phone,₹17751,₹20237,45.0,Home,https://example.com/deal/95,https://example.com/deal/95,Telegram
2026-04-07T13:17:52.782005,mock_historic_96,Historic Deal 97 - Phone,₹11456,₹40250,38.0,Electronics,https://example.com/deal/96,https://example.com/deal/96,Couponami
2026-02-28T13:17:52.782005,mock_historic_97,Historic Deal 98 - Watch,₹13911,₹30731,44.0,Electronics,https://example.com/deal/97,https://example.com/deal/97,Telegram
2026-02-03T13:17:52.782005,mock_historic_98,Historic Deal 99 - Watch,₹1079,₹35689,62.0,Fashion,https://example.com/deal/98,https://example.com/deal/98,Telegram
2026-01-14T13:17:52.782005,mock_historic_99,Historic Deal 100 - Watch,₹9691,₹20477,27.0,Home,https://example.com/deal/99,https://example.com/deal/99,Amazon
2026-04-02T13:24:09.893059,mock_historic_0,Historic Deal 1 - Phone,₹17240,₹41708,23.0,Electronics,https://example.com/deal/0,https://example.com/deal/0,Couponami
2026-03-02T13:24:09.893059,mock_historic_1,Historic Deal 2 - Laptop,₹15884,₹29530,53.0,Home,https://example.com/deal/1,https://example.com/deal/1,Flipkart
2026-02-16T13:24:09.893059,mock_historic_2,Historic Deal 3 - Laptop,₹7788,₹28587,27.0,Electronics,https://example.com/deal/2,https://example.com/deal/2,Amazon
2026-02-15T13:24:09.893059,mock_historic_3,Historic Deal 4 - Laptop,₹13130,₹28346,55.0,Electronics,https://example.com/deal/3,https://example.com/deal/3,Amazon
2026-02-06T13:24:09.893059,mock_historic_4,Historic Deal 5 - Headphones,₹12644,₹34822,44.0,Fashion,https://example.com/deal/4,https://example.com/deal/4,Amazon
2026-02-15T13:24:09.893059,mock_historic_5,Historic Deal 6 - Headphones,₹17695,₹32093,54.0,Home,https://example.com/deal/5,https://example.com/deal/5,Flipkart
2026-03-31T13:24:09.893059,mock_historic_6,Historic Deal 7 - Laptop,₹7602,₹20083,45.0,Electronics,https://example.com/deal/6,https://example.com/deal/6,Couponami
2026-03-17T13:24:09.893059,mock_historic_7,Historic Deal 8 - Watch,₹13938,₹27122,49.0,Electronics,https://example.com/deal/7,https://example.com/deal/7,Telegram
2026-04-03T13:24:09.893059,mock_historic_8,Historic Deal 9 - Phone,₹18439,₹41491,57.0,Home,https://example.com/deal/8,https://example.com/deal/8,Amazon
2026-03-06T13:24:09.893059,mock_historic_9,Historic Deal 10 - Watch,₹11612,₹35238,26.0,Fashion,https://example.com/deal/9,https://example.com/deal/9,Telegram
2026-03-07T13:24:09.893059,mock_historic_10,Historic Deal 11 - Headphones,₹18932,₹22863,62.0,Fashion,https://example.com/deal/10,https://example.com/deal/10,Couponami
2026-01-27T13:24:09.893059,mock_historic_11,Historic Deal 12 - Headphones,₹17048,₹20538,31.0,Fashion,https://example.com/deal/11,https://example.com/deal/11,Couponami
2026-04-01T13:24:09.893059,mock_historic_12,Historic Deal 13 - Headphones,₹1392,₹38026,30.0,Historic,https://example.com/deal/12,https://example.com/deal/12,Couponami
2026-03-25T13:24:09.893059,mock_historic_13,Historic Deal 14 - Watch,₹14601,₹36363,26.0,Electronics,https://example.com/deal/13,https://example.com/deal/13,Flipkart
2026-03-30T13:24:09.893059,mock_historic_14,Historic Deal 15 - Phone,₹5356,₹40495,55.0,Historic,https://example.com/deal/14,https://example.com/deal/14,Telegram
2026-03-04T13:24:09.893059,mock_historic_15,Historic Deal 16 - Phone,₹6843,₹20051,31.0,Electronics,https://example.com/deal/15,https://example.com/deal/15,Amazon
2026-01-17T13:24:09.893059,mock_historic_16,Historic Deal 17 - Headphones,₹7169,₹23001,67.0,Fashion,https://example.com/deal/16,https://example.com/deal/16,Flipkart
2026-01-18T13:24:09.893059,mock_historic_17,Historic Deal 18 - Headphones,₹14080,₹31411,36.0,Home,https://example.com/deal/17,https://example.com/deal/17,Flipkart
2026-03-20T13:24:09.893059,mock_historic_18,Historic Deal 19 - Headphones,₹17896,₹33880,43.0,Home,https://example.com/deal/18,https://example.com/deal/18,Telegram
2026-02-20T13:24:09.893059,mock_historic_19,Historic Deal 20 - Headphones,₹11075,₹23941,43.0,Historic,https://example.com/deal/19,https://example.com/deal/19,Telegram
2026-03-10T13:24:09.893059,mock_historic_20,Historic Deal 21 - Phone,₹3104,₹42193,34.0,Historic,https://example.com/deal/20,https://example.com/deal/20,Couponami
2026-01-27T13:24:09.893059,mock_historic_21,Historic Deal 22 - Headphones,₹12646,₹41259,36.0,Electronics,https://example.com/deal/21,https://example.com/deal/21,Amazon
2026-04-08T13:24:09.893059,mock_historic_22,Historic Deal 23 - Laptop,₹9025,₹22552,63.0,Home,https://example.com/deal/22,https://example.com/deal/22,Couponami
2026-04-09T13:24:09.893059,mock_historic_23,Historic Deal 24 - Headphones,₹19698,₹49994,59.0,Fashion,https://example.com/deal/23,https://example.com/deal/23,Telegram
2026-03-16T13:24:09.893059,mock_historic_24,Historic Deal 25 - Headphones,₹12105,₹21025,57.0,Historic,https://example.com/deal/24,https://example.com/deal/24,Couponami
2026-03-15T13:24:09.893059,mock_historic_25,Historic Deal 26 - Headphones,₹10295,₹35262,33.0,Historic,https://example.com/deal/25,https://example.com/deal/25,Amazon
2026-04-06T13:24:09.893059,mock_historic_26,Historic Deal 27 - Watch,₹8255,₹35650,22.0,Fashion,https://example.com/deal/26,https://example.com/deal/26,Flipkart
2026-02-25T13:24:09.893059,mock_historic_27,Historic Deal 28 - Watch,₹18509,₹49996,32.0,Historic,https://example.com/deal/27,https://example.com/deal/27,Flipkart
2026-03-18T13:24:09.893059,mock_historic_28,Historic Deal 29 - Laptop,₹16214,₹26895,35.0,Home,https://example.com/deal/28,https://example.com/deal/28,Flipkart
2026-04-11T13:24:09.893059,mock_historic_29,Historic Deal 30 - Watch,₹14841,₹33857,25.0,Historic,https://example.com/deal/29,https://example.com/deal/29,Telegram
2026-03-12T13:24:09.893059,mock_historic_30,Historic Deal 31 - Watch,₹3753,₹29255,59.0,Electronics,https://example.com/deal/30,https://example.com/deal/30,Telegram
2026-01-12T13:24:09.893059,mock_historic_31,Historic Deal 32 - Phone,₹5552,₹33197,36.0,Historic,https://example.com/deal/31,https://example.com/deal/31,Telegram
2026-01-30T13:24:09.893059,mock_historic_32,Historic Deal 33 - Laptop,₹2450,₹42926,69.0,Electronics,https://example.com/deal/32,https://example.com/deal/32,Amazon
2026-02-18T13:24:09.893059,mock_historic_33,Historic Deal 34 - Phone,₹14478,₹32271,31.0,Fashion,https://example.com/deal/33,https://example.com/deal/33,Flipkart
2026-01-15T13:24:09.893059,mock_historic_34,Historic Deal 35 - Watch,₹11186,₹22600,39.0,Fashion,https://example.com/deal/34,https://example.com/deal/34,Flipkart
2026-02-04T13:24:09.893059,mock_historic_35,Historic Deal 36 - Laptop,₹3242,₹23182,36.0,Fashion,https://example.com/deal/35,https://example.com/deal/35,Amazon
2026-03-25T13:24:09.893059,mock_historic_36,Historic Deal 37 - Headphones,₹15957,₹40716,47.0,Fashion,https://example.com/deal/36,https://example.com/deal/36,Amazon
2026-02-15T13:24:09.893059,mock_historic_37,Historic Deal 38 - Phone,₹14601,₹33374,37.0,Electronics,https://example.com/deal/37,https://example.com/deal/37,Telegram
2026-02-16T13:24:09.893059,mock_historic_38,Historic Deal 39 - Phone,₹3023,₹49395,39.0,Home,https://example.com/deal/38,https://example.com/deal/38,Amazon
2026-02-03T13:24:09.893059,mock_historic_39,Historic Deal 40 - Phone,₹17418,₹32246,56.0,Fashion,https://example.com/deal/39,https://example.com/deal/39,Couponami
2026-02-26T13:24:09.893059,mock_historic_40,Historic Deal 41 - Phone,₹1141,₹45101,40.0,Fashion,https://example.com/deal/40,https://example.com/deal/40,Couponami
2026-02-25T13:24:09.893059,mock_historic_41,Historic Deal 42 - Headphones,₹1480,₹23106,21.0,Home,https://example.com/deal/41,https://example.com/deal/41,Telegram
2026-03-26T13:24:09.893059,mock_historic_42,Historic Deal 43 - Laptop,₹3117,₹45907,64.0,Electronics,https://example.com/deal/42,https://example.com/deal/42,Telegram
2026-02-26T13:24:09.893059,mock_historic_43,Historic Deal 44 - Headphones,₹13088,₹41535,61.0,Home,https://example.com/deal/43,https://example.com/deal/43,Flipkart
2026-03-24T13:24:09.893059,mock_historic_44,Historic Deal 45 - Watch,₹17016,₹33610,57.0,Home,https://example.com/deal/44,https://example.com/deal/44,Amazon
2026-04-07T13:24:09.893059,mock_historic_45,Historic Deal 46 - Phone,₹13492,₹32053,69.0,Historic,https://example.com/deal/45,https://example.com/deal/45,Amazon
2026-01-19T13:24:09.893059,mock_historic_46,Historic Deal 47 - Watch,₹7957,₹40186,48.0,Electronics,https://example.com/deal/46,https://example.com/deal/46,Couponami
2026-01-30T13:24:09.893059,mock_historic_47,Historic Deal 48 - Phone,₹8374,₹41888,63.0,Fashion,https://example.com/deal/47,https://example.com/deal/47,Flipkart
2026-01-20T13:24:09.893059,mock_historic_48,Historic Deal 49 - Watch,₹5380,₹27452,42.0,Home,https://example.com/deal/48,https://example.com/deal/48,Flipkart
2026-04-05T13:24:09.893059,mock_historic_49,Historic Deal 50 - Watch,₹2242,₹48270,30.0,Home,https://example.com/deal/49,https://example.com/deal/49,Telegram
2026-02-24T13:24:09.893059,mock_historic_50,Historic Deal 51 - Watch,₹4605,₹23528,36.0,Electronics,https://example.com/deal/50,https://example.com/deal/50,Flipkart
2026-04-07T13:24:09.893059,mock_historic_51,Historic Deal 52 - Laptop,₹10578,₹23276,60.0,Historic,https://example.com/deal/51,https://example.com/deal/51,Flipkart
2026-03-26T13:24:09.893059,mock_historic_52,Historic Deal 53 - Phone,₹15274,₹47508,64.0,Fashion,https://example.com/deal/52,https://example.com/deal/52,Flipkart
2026-03-27T13:24:09.893059,mock_historic_53,Historic Deal 54 - Headphones,₹3654,₹43309,66.0,Electronics,https://example.com/deal/53,https://example.com/deal/53,Amazon
2026-02-03T13:24:09.893059,mock_historic_54,Historic Deal 55 - Headphones,₹8362,₹34204,55.0,Fashion,https://example.com/deal/54,https://example.com/deal/54,Flipkart
2026-01-18T13:24:09.893059,mock_historic_55,Historic Deal 56 - Laptop,₹4539,₹43972,61.0,Electronics,https://example.com/deal/55,https://example.com/deal/55,Flipkart
2026-02-01T13:24:09.894134,mock_historic_56,Historic Deal 57 - Laptop,₹6004,₹27455,68.0,Electronics,https://example.com/deal/56,https://example.com/deal/56,Amazon
2026-04-10T13:24:09.894134,mock_historic_57,Historic Deal 58 - Headphones,₹15741,₹39590,70.0,Electronics,https://example.com/deal/57,https://example.com/deal/57,Flipkart
2026-01-21T13:24:09.894134,mock_historic_58,Historic Deal 59 - Laptop,₹17445,₹30129,22.0,Historic,https://example.com/deal/58,https://example.com/deal/58,Couponami
2026-01-17T13:24:09.894134,mock_historic_59,Historic Deal 60 - Laptop,₹1894,₹41897,36.0,Fashion,https://example.com/deal/59,https://example.com/deal/59,Flipkart
2026-02-06T13:24:09.894134,mock_historic_60,Historic Deal 61 - Phone,₹2049,₹34271,59.0,Fashion,https://example.com/deal/60,https://example.com/deal/60,Telegram
2026-02-17T13:24:09.894134,mock_historic_61,Historic Deal 62 - Phone,₹3742,₹42847,65.0,Historic,https://example.com/deal/61,https://example.com/deal/61,Couponami
2026-02-27T13:24:09.894134,mock_historic_62,Historic Deal 63 - Watch,₹1413,₹28170,51.0,Fashion,https://example.com/deal/62,https://example.com/deal/62,Amazon
2026-02-01T13:24:09.894134,mock_historic_63,Historic Deal 64 - Headphones,₹7839,₹40412,55.0,Fashion,https://example.com/deal/63,https://example.com/deal/63,Telegram
2026-02-01T13:24:09.894134,mock_historic_64,Historic Deal 65 - Watch,₹9342,₹23866,40.0,Home,https://example.com/deal/64,https://example.com/deal/64,Couponami
2026-02-17T13:24:09.894134,mock_historic_65,Historic Deal 66 - Headphones,₹6571,₹44227,64.0,Fashion,https://example.com/deal/65,https://example.com/deal/65,Telegram
2026-03-17T13:24:09.894134,mock_historic_66,Historic Deal 67 - Watch,₹12395,₹38011,57.0,Electronics,https://example.com/deal/66,https://example.com/deal/66,Flipkart
2026-03-08T13:24:09.894134,mock_historic_67,Historic Deal 68 - Watch,₹19444,₹25571,41.0,Historic,https://example.com/deal/67,https://example.com/deal/67,Amazon
2026-04-09T13:24:09.894134,mock_historic_68,Historic Deal 69 - Phone,₹18358,₹25626,49.0,Fashion,https://example.com/deal/68,https://example.com/deal/68,Flipkart
2026-02-06T13:24:09.894134,mock_historic_69,Historic Deal 70 - Headphones,₹8105,₹30668,22.0,Historic,https://example.com/deal/69,https://example.com/deal/69,Flipkart
2026-03-03T13:24:09.894134,mock_historic_70,Historic Deal 71 - Laptop,₹11422,₹31802,29.0,Electronics,https://example.com/deal/70,https://example.com/deal/70,Flipkart
2026-02-22T13:24:09.894134,mock_historic_71,Historic Deal 72 - Watch,₹18106,₹32990,51.0,Historic,https://example.com/deal/71,https://example.com/deal/71,Amazon
2026-03-02T13:24:09.894134,mock_historic_72,Historic Deal 73 - Laptop,₹10582,₹35317,49.0,Historic,https://example.com/deal/72,https://example.com/deal/72,Flipkart
2026-04-11T13:24:09.894134,mock_historic_73,Historic Deal 74 - Laptop,₹2823,₹45519,51.0,Historic,https://example.com/deal/73,https://example.com/deal/73,Telegram
2026-03-23T13:24:09.894134,mock_historic_74,Historic Deal 75 - Headphones,₹5302,₹43240,46.0,Electronics,https://example.com/deal/74,https://example.com/deal/74,Amazon
2026-02-23T13:24:09.894134,mock_historic_75,Historic Deal 76 - Headphones,₹7892,₹46709,40.0,Home,https://example.com/deal/75,https://example.com/deal/75,Couponami
2026-04-07T13:24:09.894134,mock_historic_76,Historic Deal 77 - Watch,₹9489,₹42882,43.0,Home,https://example.com/deal/76,https://example.com/deal/76,Amazon
2026-03-21T13:24:09.894134,mock_historic_77,Historic Deal 78 - Phone,₹8474,₹43154,55.0,Historic,https://example.com/deal/77,https://example.com/deal/77,Flipkart
2026-01-21T13:24:09.894134,mock_historic_78,Historic Deal 79 - Headphones,₹16632,₹40027,65.0,Historic,https://example.com/deal/78,https://example.com/deal/78,Flipkart
2026-02-28T13:24:09.894134,mock_historic_79,Historic Deal 80 - Watch,₹18234,₹43479,33.0,Electronics,https://example.com/deal/79,https://example.com/deal/79,Amazon
2026-04-04T13:24:09.894134,mock_historic_80,Historic Deal 81 - Laptop,₹3378,₹28174,32.0,Historic,https://example.com/deal/80,https://example.com/deal/80,Amazon
2026-03-27T13:24:09.894134,mock_historic_81,Historic Deal 82 - Headphones,₹4014,₹20857,30.0,Fashion,https://example.com/deal/81,https://example.com/deal/81,Flipkart
2026-02-01T13:24:09.894134,mock_historic_82,Historic Deal 83 - Headphones,₹9322,₹39571,24.0,Home,https://example.com/deal/82,https://example.com/deal/82,Amazon
2026-01-23T13:24:09.894134,mock_historic_83,Historic Deal 84 - Laptop,₹17503,₹30119,42.0,Fashion,https://example.com/deal/83,https://example.com/deal/83,Telegram
2026-01-29T13:24:09.894134,mock_historic_84,Historic Deal 85 - Headphones,₹2644,₹29743,60.0,Fashion,https://example.com/deal/84,https://example.com/deal/84,Flipkart
2026-03-31T13:24:09.894134,mock_historic_85,Historic Deal 86 - Headphones,₹10069,₹46519,37.0,Electronics,https://example.com/deal/85,https://example.com/deal/85,Telegram
2026-01-31T13:24:09.894134,mock_historic_86,Historic Deal 87 - Watch,₹16934,₹35016,55.0,Home,https://example.com/deal/86,https://example.com/deal/86,Amazon
2026-01-14T13:24:09.894134,mock_historic_87,Historic Deal 88 - Watch,₹13944,₹43334,21.0,Historic,https://example.com/deal/87,https://example.com/deal/87,Flipkart
2026-01-28T13:24:09.894134,mock_historic_88,Historic Deal 89 - Watch,₹7047,₹42096,41.0,Home,https://example.com/deal/88,https://example.com/deal/88,Telegram
2026-03-17T13:24:09.894134,mock_historic_89,Historic Deal 90 - Laptop,₹4147,₹26653,42.0,Electronics,https://example.com/deal/89,https://example.com/deal/89,Flipkart
2026-01-31T13:24:09.894134,mock_historic_90,Historic Deal 91 - Phone,₹2926,₹35578,49.0,Electronics,https://example.com/deal/90,https://example.com/deal/90,Telegram
2026-03-29T13:24:09.894134,mock_historic_91,Historic Deal 92 - Watch,₹4278,₹22760,54.0,Fashion,https://example.com/deal/91,https://example.com/deal/91,Telegram
2026-03-27T13:24:09.894134,mock_historic_92,Historic Deal 93 - Watch,₹7893,₹27385,40.0,Fashion,https://example.com/deal/92,https://example.com/deal/92,Flipkart
2026-04-04T13:24:09.894134,mock_historic_93,Historic Deal 94 - Phone,₹7400,₹38464,60.0,Fashion,https://example.com/deal/93,https://example.com/deal/93,Telegram
2026-02-22T13:24:09.894134,mock_historic_94,Historic Deal 95 - Watch,₹1283,₹23182,50.0,Historic,https://example.com/deal/94,https://example.com/deal/94,Amazon
2026-03-27T13:24:09.894134,mock_historic_95,Historic Deal 96 - Laptop,₹15626,₹26013,34.0,Fashion,https://example.com/deal/95,https://example.com/deal/95,Telegram
2026-04-09T13:24:09.894134,mock_historic_96,Historic Deal 97 - Headphones,₹10265,₹24961,66.0,Historic,https://example.com/deal/96,https://example.com/deal/96,Telegram
2026-04-02T13:24:09.894134,mock_historic_97,Historic Deal 98 - Watch,₹9582,₹49623,66.0,Fashion,https://example.com/deal/97,https://example.com/deal/97,Amazon
2026-02-17T13:24:09.894134,mock_historic_98,Historic Deal 99 - Phone,₹18969,₹43350,20.0,Fashion,https://example.com/deal/98,https://example.com/deal/98,Flipkart
2026-03-08T13:24:09.894134,mock_historic_99,Historic Deal 100 - Phone,₹9701,₹43647,26.0,Historic,https://example.com/deal/99,https://example.com/deal/99,Couponami
